sound_id,game_zone,source_type,sub_category,audioset_class,all_labels,fname,file_path,source_dataset,original_fname,duration_sec,ambiguous
Human_361757,Human,Biological,Finger snapping,Finger snapping,"Finger snapping, Hands",361757,Audio/Human/361757,FSD50K,361757,,False
Human_197718,Human,Biological,Crying and sobbing,Crying and sobbing,"Crying and sobbing, Human voice",197718,Audio/Human/197718,FSD50K,197718,,False
Human_278931,Human,Biological,Run,Run,Run,278931,Audio/Human/278931,FSD50K,278931,,False
Human_377025,Human,Biological,Applause,Applause,"Applause, Human group actions",377025,Audio/Human/377025,FSD50K,377025,,False
Human_142603,Human,Biological,Cough,Cough,"Cough, Respiratory sounds",142603,Audio/Human/142603,FSD50K,142603,,False
Human_183692,Human,Biological,Breathing,Breathing,"Breathing, Respiratory sounds",183692,Audio/Human/183692,FSD50K,183692,,False
Human_364724,Human,Biological,Finger snapping,Finger snapping,"Finger snapping, Hands",364724,Audio/Human/364724,FSD50K,364724,,False
Human_387962,Human,Biological,Burping and eructation,Burping and eructation,Burping and eructation,387962,Audio/Human/387962,FSD50K,387962,,False
Human_396891,Human,Biological,Breathing,Breathing,"Breathing, Respiratory sounds",396891,Audio/Human/396891,FSD50K,396891,,False
Human_155920,Human,Biological,Rattle,Rattle,"Rattle, Walk and footsteps, Run, Wind",155920,Audio/Human/155920,FSD50K,155920,,False
Human_198337,Human,Biological,Crowd,Crowd,"Crowd, Fireworks, Human group actions, Explosion",198337,Audio/Human/198337,FSD50K,198337,,False
Human_124023,Human,Biological,Applause,Applause,"Applause, Human group actions",124023,Audio/Human/124023,FSD50K,124023,,False
Human_191911,Human,Biological,Applause,Applause,"Applause, Crowd, Cheering, Human group actions",191911,Audio/Human/191911,FSD50K,191911,,False
Human_412157,Human,Biological,Rattle,Rattle,"Rattle, Clapping, Hands",412157,Audio/Human/412157,FSD50K,412157,,False
Human_238819,Human,Biological,Laughter,Laughter,"Laughter, Human voice",238819,Audio/Human/238819,FSD50K,238819,,False
Human_85536,Human,Biological,Breathing,Breathing,"Breathing, Respiratory sounds",85536,Audio/Human/85536,FSD50K,85536,,False
Human_194268,Human,Biological,Clapping,Clapping,"Clapping, Hands",194268,Audio/Human/194268,FSD50K,194268,,False
Human_217667,Human,Biological,Burping and eructation,Burping and eructation,Burping and eructation,217667,Audio/Human/217667,FSD50K,217667,,False
Human_140228,Human,Biological,Gasp,Gasp,"Gasp, Breathing, Respiratory sounds",140228,Audio/Human/140228,FSD50K,140228,,False
Human_32868,Human,Biological,Applause,Applause,"Applause, Cheering, Human group actions",32868,Audio/Human/32868,FSD50K,32868,,False
Human_63621,Human,Biological,Laughter,Laughter,"Laughter, Human voice",63621,Audio/Human/63621,FSD50K,63621,,False
Human_150964,Human,Biological,Gasp,Gasp,"Gasp, Breathing, Respiratory sounds",150964,Audio/Human/150964,FSD50K,150964,,False
Human_361766,Human,Biological,Finger snapping,Finger snapping,"Finger snapping, Hands",361766,Audio/Human/361766,FSD50K,361766,,False
Human_406647,Human,Biological,Breathing,Breathing,"Breathing, Respiratory sounds",406647,Audio/Human/406647,FSD50K,406647,,False
Human_170332,Human,Biological,Laughter,Laughter,"Laughter, Human voice",170332,Audio/Human/170332,FSD50K,170332,,False
Human_428953,Human,Biological,Chewing and mastication,Chewing and mastication,Chewing and mastication,428953,Audio/Human/428953,FSD50K,428953,,False
Human_424866,Human,Biological,Chatter,Chatter,"Chatter, Crowd, Laughter, Human group actions, Human voice",424866,Audio/Human/424866,FSD50K,424866,,False
Human_395410,Human,Biological,Chuckle and chortle,Chuckle and chortle,"Chuckle and chortle, Laughter, Human voice",395410,Audio/Human/395410,FSD50K,395410,,False
Human_136480,Human,Biological,Crying and sobbing,Crying and sobbing,"Crying and sobbing, Human voice",136480,Audio/Human/136480,FSD50K,136480,,False
Human_139972,Human,Biological,Applause,Applause,"Applause, Cheering, Clapping, Shout, Human group actions, Human voice, Hands",139972,Audio/Human/139972,FSD50K,139972,,False
Human_118486,Human,Biological,Laughter,Laughter,"Laughter, Human voice",118486,Audio/Human/118486,FSD50K,118486,,False
Human_330296,Human,Biological,Clapping,Clapping,"Clapping, Hands",330296,Audio/Human/330296,FSD50K,330296,,False
Human_180762,Human,Biological,Clapping,Clapping,"Clapping, Hands",180762,Audio/Human/180762,FSD50K,180762,,False
Human_231891,Human,Biological,Clapping,Clapping,"Clapping, Hands",231891,Audio/Human/231891,FSD50K,231891,,False
Human_75056,Human,Biological,Applause,Applause,"Applause, Cheering, Human group actions",75056,Audio/Human/75056,FSD50K,75056,,False
Human_399750,Human,Biological,Burping and eructation,Burping and eructation,Burping and eructation,399750,Audio/Human/399750,FSD50K,399750,,False
Human_342669,Human,Biological,Cough,Cough,"Cough, Respiratory sounds",342669,Audio/Human/342669,FSD50K,342669,,False
Human_204703,Human,Biological,Laughter,Laughter,"Laughter, Human voice",204703,Audio/Human/204703,FSD50K,204703,,False
Human_169806,Human,Biological,Laughter,Laughter,"Laughter, Human voice",169806,Audio/Human/169806,FSD50K,169806,,False
Human_381818,Human,Biological,Laughter,Laughter,"Laughter, Human voice",381818,Audio/Human/381818,FSD50K,381818,,False
Human_50778,Human,Biological,Breathing,Breathing,"Breathing, Respiratory sounds",50778,Audio/Human/50778,FSD50K,50778,,False
Human_218185,Human,Biological,Chuckle and chortle,Chuckle and chortle,"Chuckle and chortle, Giggle, Laughter, Human voice",218185,Audio/Human/218185,FSD50K,218185,,False
Human_428990,Human,Biological,Laughter,Laughter,"Laughter, Human voice",428990,Audio/Human/428990,FSD50K,428990,,False
Human_22733,Human,Biological,Train,Train,"Train, Breathing, Rail transport, Vehicle, Respiratory sounds",22733,Audio/Human/22733,FSD50K,22733,,False
Human_326883,Human,Biological,Yell,Yell,"Yell, Crying and sobbing, Human voice, Shout",326883,Audio/Human/326883,FSD50K,326883,,False
Human_252231,Human,Biological,Cough,Cough,"Cough, Respiratory sounds",252231,Audio/Human/252231,FSD50K,252231,,False
Human_333408,Human,Biological,Crowd,Crowd,"Crowd, Human group actions",333408,Audio/Human/333408,FSD50K,333408,,False
Human_109740,Human,Biological,Cheering,Cheering,"Cheering, Fireworks, Explosion, Human group actions",109740,Audio/Human/109740,FSD50K,109740,,False
Human_101154,Human,Biological,Burping and eructation,Burping and eructation,Burping and eructation,101154,Audio/Human/101154,FSD50K,101154,,False
Human_67824,Human,Biological,Laughter,Laughter,"Laughter, Human voice",67824,Audio/Human/67824,FSD50K,67824,,False
Human_196072,Human,Biological,Laughter,Laughter,"Laughter, Human voice",196072,Audio/Human/196072,FSD50K,196072,,False
Human_340971,Human,Biological,Crowd,Crowd,"Crowd, Human group actions",340971,Audio/Human/340971,FSD50K,340971,,False
Human_60803,Human,Biological,Crowd,Crowd,"Crowd, Laughter, Human group actions, Human voice",60803,Audio/Human/60803,FSD50K,60803,,False
Human_274590,Human,Biological,Applause,Applause,"Applause, Human group actions",274590,Audio/Human/274590,FSD50K,274590,,False
Human_160137,Human,Biological,Clapping,Clapping,"Clapping, Hands",160137,Audio/Human/160137,FSD50K,160137,,False
Human_338182,Human,Biological,Clapping,Clapping,"Clapping, Hands",338182,Audio/Human/338182,FSD50K,338182,,False
Human_364451,Human,Biological,Run,Run,Run,364451,Audio/Human/364451,FSD50K,364451,,False
Human_346520,Human,Biological,Sigh,Sigh,"Sigh, Breathing, Respiratory sounds, Human voice",346520,Audio/Human/346520,FSD50K,346520,,False
Human_428775,Human,Biological,Sneeze,Sneeze,"Sneeze, Respiratory sounds",428775,Audio/Human/428775,FSD50K,428775,,False
Human_175536,Human,Biological,Clapping,Clapping,"Clapping, Hands",175536,Audio/Human/175536,FSD50K,175536,,False
Human_371625,Human,Biological,Clapping,Clapping,"Clapping, Hands",371625,Audio/Human/371625,FSD50K,371625,,False
Human_19803,Human,Biological,Human voice,Human voice,"Human voice, Cough, Respiratory sounds",19803,Audio/Human/19803,FSD50K,19803,,False
Human_363586,Human,Biological,Gasp,Gasp,"Gasp, Breathing, Respiratory sounds",363586,Audio/Human/363586,FSD50K,363586,,False
Human_152904,Human,Biological,Laughter,Laughter,"Laughter, Human voice",152904,Audio/Human/152904,FSD50K,152904,,False
Human_343976,Human,Biological,Crying and sobbing,Crying and sobbing,"Crying and sobbing, Human voice",343976,Audio/Human/343976,FSD50K,343976,,False
Human_87512,Human,Biological,Cough,Cough,"Cough, Respiratory sounds",87512,Audio/Human/87512,FSD50K,87512,,False
Human_47134,Human,Biological,Cough,Cough,"Cough, Respiratory sounds",47134,Audio/Human/47134,FSD50K,47134,,False
Human_346804,Human,Biological,Finger snapping,Finger snapping,"Finger snapping, Hands",346804,Audio/Human/346804,FSD50K,346804,,False
Human_154428,Human,Biological,Crying and sobbing,Crying and sobbing,"Crying and sobbing, Human voice",154428,Audio/Human/154428,FSD50K,154428,,False
Human_132814,Human,Biological,Laughter,Laughter,"Laughter, Human voice",132814,Audio/Human/132814,FSD50K,132814,,False
Human_272440,Human,Biological,Chewing and mastication,Chewing and mastication,Chewing and mastication,272440,Audio/Human/272440,FSD50K,272440,,False
Human_58650,Human,Biological,Chuckle and chortle,Chuckle and chortle,"Chuckle and chortle, Laughter, Human voice",58650,Audio/Human/58650,FSD50K,58650,,False
Human_416703,Human,Biological,Giggle,Giggle,"Giggle, Laughter, Human voice",416703,Audio/Human/416703,FSD50K,416703,,False
Human_239583,Human,Biological,Laughter,Laughter,"Laughter, Human voice",239583,Audio/Human/239583,FSD50K,239583,,False
Human_175048,Human,Biological,Clapping,Clapping,"Clapping, Hands",175048,Audio/Human/175048,FSD50K,175048,,False
Human_246312,Human,Biological,Laughter,Laughter,"Laughter, Human voice",246312,Audio/Human/246312,FSD50K,246312,,False
Human_154681,Human,Biological,Chewing and mastication,Chewing and mastication,Chewing and mastication,154681,Audio/Human/154681,FSD50K,154681,,False
Human_219768,Human,Biological,Cough,Cough,"Cough, Respiratory sounds",219768,Audio/Human/219768,FSD50K,219768,,False
Human_232861,Human,Biological,Applause,Applause,"Applause, Cheering, Human group actions",232861,Audio/Human/232861,FSD50K,232861,,False
Human_193467,Human,Biological,Crowd,Crowd,"Crowd, Fire, Human group actions",193467,Audio/Human/193467,FSD50K,193467,,False
Human_273109,Human,Biological,Run,Run,Run,273109,Audio/Human/273109,FSD50K,273109,,False
Human_217669,Human,Biological,Burping and eructation,Burping and eructation,Burping and eructation,217669,Audio/Human/217669,FSD50K,217669,,False
Human_395408,Human,Biological,Chuckle and chortle,Chuckle and chortle,"Chuckle and chortle, Laughter, Human voice",395408,Audio/Human/395408,FSD50K,395408,,False
Human_142605,Human,Biological,Sneeze,Sneeze,"Sneeze, Respiratory sounds",142605,Audio/Human/142605,FSD50K,142605,,False
Human_63805,Human,Biological,Walk and footsteps,Walk and footsteps,"Walk and footsteps, Laughter, Human voice",63805,Audio/Human/63805,FSD50K,63805,,False
Human_19119,Human,Biological,Cough,Cough,"Cough, Respiratory sounds",19119,Audio/Human/19119,FSD50K,19119,,False
Human_393010,Human,Biological,Crying and sobbing,Crying and sobbing,"Crying and sobbing, Laughter, Human voice",393010,Audio/Human/393010,FSD50K,393010,,False
Human_273400,Human,Biological,Run,Run,Run,273400,Audio/Human/273400,FSD50K,273400,,False
Human_16580,Human,Biological,Cough,Cough,"Cough, Respiratory sounds",16580,Audio/Human/16580,FSD50K,16580,,False
Human_76461,Human,Biological,Laughter,Laughter,"Laughter, Human voice",76461,Audio/Human/76461,FSD50K,76461,,False
Human_101159,Human,Biological,Burping and eructation,Burping and eructation,Burping and eructation,101159,Audio/Human/101159,FSD50K,101159,,False
Human_323447,Human,Biological,Breathing,Breathing,"Breathing, Respiratory sounds",323447,Audio/Human/323447,FSD50K,323447,,False
Human_98935,Human,Biological,Laughter,Laughter,"Laughter, Human voice",98935,Audio/Human/98935,FSD50K,98935,,False
Human_101181,Human,Biological,Burping and eructation,Burping and eructation,Burping and eructation,101181,Audio/Human/101181,FSD50K,101181,,False
Human_166048,Human,Biological,Laughter,Laughter,"Laughter, Human voice",166048,Audio/Human/166048,FSD50K,166048,,False
Human_35034,Human,Biological,Cheering,Cheering,"Cheering, Human group actions",35034,Audio/Human/35034,FSD50K,35034,,False
Human_361710,Human,Biological,Clapping,Clapping,"Clapping, Hands",361710,Audio/Human/361710,FSD50K,361710,,False
Human_253772,Human,Biological,Laughter,Laughter,"Laughter, Human voice",253772,Audio/Human/253772,FSD50K,253772,,False
Human_273407,Human,Biological,Run,Run,Run,273407,Audio/Human/273407,FSD50K,273407,,False
Human_19124,Human,Biological,Cough,Cough,"Cough, Respiratory sounds",19124,Audio/Human/19124,FSD50K,19124,,False
Human_171118,Human,Biological,Crowd,Crowd,"Crowd, Laughter, Human group actions, Human voice",171118,Audio/Human/171118,FSD50K,171118,,False
Human_138338,Human,Biological,Run,Run,Run,138338,Audio/Human/138338,FSD50K,138338,,False
Human_18276,Human,Biological,Crying and sobbing,Crying and sobbing,"Crying and sobbing, Human voice",18276,Audio/Human/18276,FSD50K,18276,,False
Human_371303,Human,Biological,Crying and sobbing,Crying and sobbing,"Crying and sobbing, Human voice",371303,Audio/Human/371303,FSD50K,371303,,False
Human_62870,Human,Biological,Laughter,Laughter,"Laughter, Human voice",62870,Audio/Human/62870,FSD50K,62870,,False
Human_176866,Human,Biological,Breathing,Breathing,"Breathing, Respiratory sounds",176866,Audio/Human/176866,FSD50K,176866,,False
Human_193911,Human,Biological,Breathing,Breathing,"Breathing, Respiratory sounds",193911,Audio/Human/193911,FSD50K,193911,,False
Human_253775,Human,Biological,Cough,Cough,"Cough, Respiratory sounds",253775,Audio/Human/253775,FSD50K,253775,,False
Human_381357,Human,Biological,Applause,Applause,"Applause, Human group actions",381357,Audio/Human/381357,FSD50K,381357,,False
Human_238495,Human,Biological,Breathing,Breathing,"Breathing, Respiratory sounds",238495,Audio/Human/238495,FSD50K,238495,,False
Human_160139,Human,Biological,Clapping,Clapping,"Clapping, Hands",160139,Audio/Human/160139,FSD50K,160139,,False
Human_399623,Human,Biological,Human voice,Human voice,"Human voice, Breathing, Respiratory sounds",399623,Audio/Human/399623,FSD50K,399623,,False
Human_319019,Human,Biological,Crying and sobbing,Crying and sobbing,"Crying and sobbing, Human voice",319019,Audio/Human/319019,FSD50K,319019,,False
Human_364732,Human,Biological,Finger snapping,Finger snapping,"Finger snapping, Hands",364732,Audio/Human/364732,FSD50K,364732,,False
Human_156844,Human,Biological,Sneeze,Sneeze,"Sneeze, Respiratory sounds",156844,Audio/Human/156844,FSD50K,156844,,False
Human_242610,Human,Biological,Laughter,Laughter,"Laughter, Human voice",242610,Audio/Human/242610,FSD50K,242610,,False
Human_67103,Human,Biological,Applause,Applause,"Applause, Human group actions",67103,Audio/Human/67103,FSD50K,67103,,False
Human_240689,Human,Biological,Sigh,Sigh,"Sigh, Human voice",240689,Audio/Human/240689,FSD50K,240689,,False
Human_361753,Human,Biological,Finger snapping,Finger snapping,"Finger snapping, Hands",361753,Audio/Human/361753,FSD50K,361753,,False
Human_169802,Human,Biological,Laughter,Laughter,"Laughter, Human voice",169802,Audio/Human/169802,FSD50K,169802,,False
Human_196168,Human,Biological,Laughter,Laughter,"Laughter, Human voice",196168,Audio/Human/196168,FSD50K,196168,,False
Human_9985,Human,Biological,Breathing,Breathing,"Breathing, Respiratory sounds",9985,Audio/Human/9985,FSD50K,9985,,False
Human_36346,Human,Biological,Breathing,Breathing,"Breathing, Respiratory sounds",36346,Audio/Human/36346,FSD50K,36346,,False
Human_272554,Human,Biological,Run,Run,Run,272554,Audio/Human/272554,FSD50K,272554,,False
Human_257919,Human,Biological,Breathing,Breathing,"Breathing, Respiratory sounds",257919,Audio/Human/257919,FSD50K,257919,,False
Human_399769,Human,Biological,Burping and eructation,Burping and eructation,Burping and eructation,399769,Audio/Human/399769,FSD50K,399769,,False
Human_399463,Human,Biological,Cough,Cough,"Cough, Respiratory sounds",399463,Audio/Human/399463,FSD50K,399463,,False
Human_235167,Human,Biological,Giggle,Giggle,"Giggle, Laughter, Human voice",235167,Audio/Human/235167,FSD50K,235167,,False
Human_361745,Human,Biological,Finger snapping,Finger snapping,"Finger snapping, Hands",361745,Audio/Human/361745,FSD50K,361745,,False
Human_367680,Human,Biological,Laughter,Laughter,"Laughter, Human voice",367680,Audio/Human/367680,FSD50K,367680,,False
Human_161849,Human,Biological,Rattle,Rattle,"Rattle, Breathing, Respiratory sounds",161849,Audio/Human/161849,FSD50K,161849,,False
Human_241473,Human,Biological,Laughter,Laughter,"Laughter, Human voice",241473,Audio/Human/241473,FSD50K,241473,,False
Human_124024,Human,Biological,Laughter,Laughter,"Laughter, Human voice",124024,Audio/Human/124024,FSD50K,124024,,False
Human_31605,Human,Biological,Laughter,Laughter,"Laughter, Human voice",31605,Audio/Human/31605,FSD50K,31605,,False
Human_430341,Human,Biological,Sigh,Sigh,"Sigh, Human voice",430341,Audio/Human/430341,FSD50K,430341,,False
Human_377056,Human,Biological,Applause,Applause,"Applause, Human group actions",377056,Audio/Human/377056,FSD50K,377056,,False
Human_20738,Human,Biological,Applause,Applause,"Applause, Clapping, Human group actions, Hands",20738,Audio/Human/20738,FSD50K,20738,,False
Human_28227,Human,Biological,Clapping,Clapping,"Clapping, Hands",28227,Audio/Human/28227,FSD50K,28227,,False
Human_242239,Human,Biological,Chuckle and chortle,Chuckle and chortle,"Chuckle and chortle, Laughter, Human voice",242239,Audio/Human/242239,FSD50K,242239,,False
Human_334941,Human,Biological,Applause,Applause,"Applause, Human group actions",334941,Audio/Human/334941,FSD50K,334941,,False
Human_427722,Human,Biological,Sigh,Sigh,"Sigh, Breathing, Respiratory sounds, Human voice",427722,Audio/Human/427722,FSD50K,427722,,False
Human_235099,Human,Biological,Laughter,Laughter,"Laughter, Human voice",235099,Audio/Human/235099,FSD50K,235099,,False
Human_361730,Human,Biological,Clapping,Clapping,"Clapping, Hands",361730,Audio/Human/361730,FSD50K,361730,,False
Human_198263,Human,Biological,Laughter,Laughter,"Laughter, Human voice",198263,Audio/Human/198263,FSD50K,198263,,False
Human_254281,Human,Biological,Burping and eructation,Burping and eructation,Burping and eructation,254281,Audio/Human/254281,FSD50K,254281,,False
Human_31650,Human,Biological,Applause,Applause,"Applause, Clapping, Human group actions, Hands",31650,Audio/Human/31650,FSD50K,31650,,False
Human_377054,Human,Biological,Applause,Applause,"Applause, Human group actions",377054,Audio/Human/377054,FSD50K,377054,,False
Human_101153,Human,Biological,Burping and eructation,Burping and eructation,Burping and eructation,101153,Audio/Human/101153,FSD50K,101153,,False
Human_218306,Human,Biological,Cough,Cough,"Cough, Respiratory sounds",218306,Audio/Human/218306,FSD50K,218306,,False
Human_277550,Human,Biological,Chuckle and chortle,Chuckle and chortle,"Chuckle and chortle, Laughter, Human voice",277550,Audio/Human/277550,FSD50K,277550,,False
Human_120755,Human,Biological,Laughter,Laughter,"Laughter, Human voice",120755,Audio/Human/120755,FSD50K,120755,,False
Human_192091,Human,Biological,Chewing and mastication,Chewing and mastication,Chewing and mastication,192091,Audio/Human/192091,FSD50K,192091,,False
Human_257916,Human,Biological,Finger snapping,Finger snapping,"Finger snapping, Hands",257916,Audio/Human/257916,FSD50K,257916,,False
Human_399758,Human,Biological,Burping and eructation,Burping and eructation,Burping and eructation,399758,Audio/Human/399758,FSD50K,399758,,False
